GEO_ID|B25077_E001|B25077_M001
1500000US340297231003|452100|26179
1500000US340297232001|364500|46027
1500000US340297232002|393500|97136
1500000US340297232003|463100|41776
1500000US340297233001|311000|41454
1500000US340297233002|242600|25513
1500000US340297233003|303300|90719
1500000US340297233004|331600|35600
1500000US340297234001|391900|95490
1500000US340297234002|547800|71917
1500000US340297235001|368200|36244
1500000US340297235002|302200|44359
1500000US340297236001|529700|126702
1500000US340297236002|435100|143043
1500000US340297240001|234700|21787
1500000US340297240002|285000|28333
1500000US340297240003|273800|36038
1500000US340297250011|348000|21796
1500000US340297250012|281100|10784
1500000US340297250021|309700|26159
1500000US340297250022|335500|16295
1500000US340297250023|310400|47576
1500000US340297251001|307800|54914
1500000US340297251002|288900|14367
1500000US340297260001|492600|56509
1500000US340297270010|-666666666|-222222222
1500000US340297270011|1043300|80935
1500000US340297270012|1058200|59940
1500000US340297270013|988100|190449
1500000US340297270021|688500|55456
1500000US340297270022|688100|95751
1500000US340297280011|649800|44317
1500000US340297280012|883000|99922
1500000US340297280021|888600|107055
1500000US340297280022|669400|88208
1500000US340297280031|378300|219746
1500000US340297280032|-666666666|-222222222
1500000US340297280033|356300|21095
1500000US340297280041|456700|108825
1500000US340297280042|313000|182923
1500000US340297290001|347900|18164
1500000US340297290002|332300|32873
1500000US340297300001|445600|21890
1500000US340297300002|418300|33768
1500000US340297310011|522900|169155
1500000US340297310012|397700|57333
1500000US340297310020|-666666666|-222222222
1500000US340297310021|294000|53695
1500000US340297310022|444600|204917
1500000US340297311011|395100|38251
1500000US340297311012|285000|86043
1500000US340297311021|320700|31246
1500000US340297311022|305100|35628
1500000US340297311023|387200|45350
1500000US340297311031|374100|20759
1500000US340297312011|216900|15801
1500000US340297312012|253900|29637
1500000US340297312013|240200|22906
1500000US340297312014|234800|16349
1500000US340297312021|232000|19258
1500000US340297312022|224700|29266
1500000US340297312023|209900|19651
1500000US340297312024|282800|17012
1500000US340297312031|227100|17106
1500000US340297312032|241800|18263
1500000US340297312041|259200|25098
1500000US340297312042|303400|42346
1500000US340297312043|334600|27721
1500000US340297312051|201200|46546
1500000US340297312052|226500|28054
1500000US340297312053|239400|36826
1500000US340297312061|261400|28564
1500000US340297312062|229200|12821
1500000US340297320011|439100|95011
1500000US340297320012|453600|48006
1500000US340297320013|432400|110586
1500000US340297320031|293900|29993
1500000US340297320032|378100|123985
1500000US340297320033|329200|28197
1500000US340297320041|318300|40695
1500000US340297320042|305500|47862
1500000US340297320043|366300|59901
1500000US340297321011|382500|100120
1500000US340297321012|232100|53587
1500000US340297321013|314900|70874
1500000US340297321014|388500|371151
1500000US340297321031|373100|32804
1500000US340297321032|506600|120035
1500000US340297321040|-666666666|-222222222
1500000US340297321041|430500|67813
1500000US340297321042|454300|137468
1500000US340297321043|255600|49538
1500000US340297330010|-666666666|-222222222
1500000US340297330011|343000|33365
1500000US340297330012|439500|147309
1500000US340297330013|402600|82123
1500000US340297330021|522700|45951
1500000US340297340020|-666666666|-222222222
1500000US340297340021|276800|71143
1500000US340297340022|392400|49998
1500000US340297340023|517000|78614
1500000US340297340031|354100|88872
1500000US340297340032|287300|30288
1500000US340297340033|338500|76634
1500000US340297340034|279700|12426
1500000US340297340041|278800|126981
1500000US340297340042|426700|23535
1500000US340297340051|382800|37649
1500000US340297340052|336500|24852
1500000US340297340053|391900|28319
1500000US340297350011|214300|59381
1500000US340297350012|357800|70040
1500000US340297350013|335200|25476
1500000US340297350014|387200|51915
1500000US340297350031|405000|79120
1500000US340297350041|340700|21907
1500000US340297350042|357200|39689
1500000US340297350043|304700|35537
1500000US340297351011|254800|45951
1500000US340297351012|503200|175143
1500000US340297351041|519900|79008
1500000US340297351042|508100|105782
1500000US340297351043|338200|36551
1500000US340297351051|562700|91486
1500000US340297351052|774000|92793
1500000US340297351061|591600|95058
1500000US340297351062|395300|84572
1500000US340297360010|-666666666|-222222222
1500000US340297360011|378700|21250
1500000US340297360012|375400|100433
1500000US340297360021|337200|44613
1500000US340297361011|249500|40925
1500000US340297361012|383300|48608
1500000US340297361013|212400|39850
1500000US340297361051|293600|236709
1500000US340297361052|378100|53981
1500000US340297361053|420600|98587
1500000US340297361054|400500|66639
1500000US340297361061|400900|59504
1500000US340297361062|316700|39752
1500000US340297361071|282300|23876
1500000US340297361072|268800|49784
1500000US340297370001|294500|57699
1500000US340297370002|298300|44502
1500000US340297380010|-666666666|-222222222
1500000US340297380011|1059600|161018
1500000US340297380012|1147700|142338
1500000US340297380013|1008900|157464
1500000US340297380021|1166000|85602
1500000US340297380022|954300|102114
1500000US340297380023|1298600|184813
1500000US340297380024|1500000|433672
1500000US340297381001|2000001|-333333333
1500000US340297381002|1093800|92721
1500000US340297381003|1272700|210831
1500000US340297381004|1258300|268400
1500000US340297381005|1446400|320857
1500000US340297381006|1750000|711938
1500000US340297381007|1091400|83100
1500000US340297390001|907000|45720
1500000US340297390002|862800|56921
1500000US340297390003|1101400|110392
1500000US340297390004|1050500|109350
1500000US340297390005|821100|69997
1500000US340297391001|92100|12611
1500000US340297391002|115000|7853
1500000US340297392001|1231300|351262
1500000US340297392002|1174700|93096
1500000US340297392003|2000001|-333333333
1500000US340297392004|1679000|204588
1500000US340299800001|-666666666|-222222222
1500000US340299801001|-666666666|-222222222
1500000US340299900000|-666666666|-222222222
1500000US340311165001|379700|28668
1500000US340311165002|338700|56353
1500000US340311165003|350000|45235
1500000US340311165004|373500|78463
1500000US340311165005|463800|23507
1500000US340311165006|406400|63810
1500000US340311242011|418500|49643
1500000US340311242012|462100|36754
1500000US340311242021|491900|53892
1500000US340311242022|415400|52450
1500000US340311242023|530700|71127
1500000US340311243111|573700|56498
1500000US340311243112|464900|29590
1500000US340311243113|513600|96536
1500000US340311243114|472400|49585
1500000US340311243121|598900|133493
1500000US340311243122|322500|112928
1500000US340311243123|579100|73805
1500000US340311243124|573500|80369
1500000US340311243211|446000|8079
1500000US340311243212|466400|45500
1500000US340311243213|437900|141937
1500000US340311243214|511700|245206
1500000US340311243215|478400|93089
1500000US340311243221|432900|25963
1500000US340311243222|434600|32633
1500000US340311243223|425000|64741
1500000US340311243224|457500|22618
1500000US340311243231|441300|55227
1500000US340311243232|467200|32542
1500000US340311243233|-666666666|-222222222
1500000US340311244021|598800|62255
1500000US340311244022|380300|27163
1500000US340311244023|405100|51137
1500000US340311244024|569400|148034
1500000US340311244031|408000|68751
1500000US340311244032|877100|139643
1500000US340311244033|577300|89178
1500000US340311244041|473800|57277
1500000US340311244042|489100|73620
1500000US340311244043|402500|51378
1500000US340311244044|460600|72170
1500000US340311245001|367200|19316
1500000US340311245002|394400|168521
1500000US340311245003|418000|55193
1500000US340311245004|444600|30063
1500000US340311245005|290500|147936
1500000US340311246011|456500|50704
1500000US340311246012|424500|59453
1500000US340311246013|372600|47111
1500000US340311246014|459300|18144
1500000US340311246021|439800|48895
1500000US340311246022|440200|35408
1500000US340311246023|371400|45098
1500000US340311246024|448200|29699
1500000US340311247001|326900|142403
1500000US340311247002|440100|27390
1500000US340311247003|-666666666|-222222222
1500000US340311247004|-666666666|-222222222
1500000US340311247005|395100|76654
1500000US340311247006|355300|49566
1500000US340311248001|558200|107452
1500000US340311248002|329200|288599
1500000US340311248003|469600|106709
1500000US340311248004|340700|34190
1500000US340311248005|427300|71968
1500000US340311249001|410200|73327
1500000US340311249002|459600|73306
1500000US340311249003|450000|190826
1500000US340311250001|311200|55515
1500000US340311250002|419500|194947
1500000US340311250003|342700|35440
1500000US340311250004|517900|219914
1500000US340311250005|419400|129139
1500000US340311250006|-666666666|-222222222
1500000US340311251001|497700|150854
1500000US340311251002|325900|64185
1500000US340311251003|-666666666|-222222222
1500000US340311337011|296100|140845
1500000US340311337012|-666666666|-222222222
1500000US340311337013|346700|9792
1500000US340311337014|366700|26325
1500000US340311337015|356300|91174
1500000US340311337021|440200|35055
1500000US340311337022|356800|62350
1500000US340311432011|602500|54591
1500000US340311432012|469900|22893
1500000US340311432021|682900|69609
1500000US340311432022|602300|30630
1500000US340311432023|539600|143807
1500000US340311432024|603000|25089
1500000US340311432025|443400|63477
1500000US340311433011|535500|81841
1500000US340311433012|438500|29668
1500000US340311433021|439000|56885
1500000US340311433022|408200|51583
1500000US340311433023|488200|59821
1500000US340311434011|415900|87147
1500000US340311434012|556500|141856
1500000US340311434013|398200|41746
1500000US340311434021|281500|208109
1500000US340311434022|563200|83868
1500000US340311434023|472700|90186
1500000US340311540031|481100|73302
1500000US340311540032|642000|21071
1500000US340311540041|293000|52960
1500000US340311540051|515400|105731
1500000US340311540052|473200|47063
1500000US340311540061|432800|92362
1500000US340311540062|524400|73261
1500000US340311540063|287000|78752
1500000US340311635011|602700|31393
1500000US340311635012|489900|66053
1500000US340311635013|577200|59967
1500000US340311635021|487500|54040
1500000US340311635022|469100|31810
1500000US340311635023|497300|80550
1500000US340311752001|-666666666|-222222222
1500000US340311752002|-666666666|-222222222
1500000US340311752003|-666666666|-222222222
1500000US340311752004|-666666666|-222222222
1500000US340311753011|-666666666|-222222222
1500000US340311753012|-666666666|-222222222
1500000US340311753013|-666666666|-222222222
1500000US340311753021|-666666666|-222222222
1500000US340311753022|-666666666|-222222222
1500000US340311753023|429800|38019
1500000US340311754011|395000|174778
1500000US340311754012|345500|256699
1500000US340311754013|268200|86906
1500000US340311754014|567000|92471
1500000US340311754021|-666666666|-222222222
1500000US340311754022|-666666666|-222222222
1500000US340311754023|283300|107081
1500000US340311754024|-666666666|-222222222
1500000US340311755011|282500|77580
1500000US340311755012|-666666666|-222222222
1500000US340311755021|329700|139311
1500000US340311755022|389700|53766
1500000US340311755023|343500|32235
1500000US340311756011|715900|127077
1500000US340311756012|609600|118479
1500000US340311756031|382800|178073
1500000US340311756032|9999|-333333333
1500000US340311756033|418800|91863
1500000US340311756041|422800|91817
1500000US340311756042|365800|73536
1500000US340311757011|362000|23487
1500000US340311757012|535700|140588
1500000US340311757013|463700|35906
1500000US340311757014|474800|35776
1500000US340311757031|356100|196435
1500000US340311757032|342900|165482
1500000US340311757041|651300|206951
1500000US340311757042|403100|294287
1500000US340311757043|634500|68624
1500000US340311758011|-666666666|-222222222
1500000US340311758012|-666666666|-222222222
1500000US340311758013|250000|30524
1500000US340311758031|-666666666|-222222222
1500000US340311758032|-666666666|-222222222
1500000US340311758041|-666666666|-222222222
1500000US340311758042|-666666666|-222222222
1500000US340311758043|-666666666|-222222222
